Date,Region,Product,Sales,Revenue,Profit,Quantity
2024-08-29,LATAM,Data Mesh,60,90000,36000,60
2024-08-30,North America,Cloud Engine,10,15000,6000,10
2024-08-30,EMEA,AI Analytics,92,138000,55200,92
2024-08-30,APAC,Cyber Shield,10,15000,6000,10
2024-08-31,LATAM,Data Mesh,99,148500,59400,99
2024-08-31,North America,Cloud Engine,52,78000,31200,52
2024-08-31,EMEA,AI Analytics,100,150000,60000,100
2024-09-01,APAC,Cyber Shield,89,133500,53400,89
2024-09-01,LATAM,Data Mesh,2,3000,1200,2
2024-09-01,North America,Cloud Engine,76,114000,45600,76
2024-09-02,EMEA,AI Analytics,34,51000,20400,34
2024-09-02,APAC,Cyber Shield,5,7500,3000,5
2024-09-02,LATAM,Data Mesh,8,12000,4800,8
2024-09-03,North America,Cloud Engine,5,7500,3000,5
2024-09-03,EMEA,AI Analytics,85,127500,51000,85
2024-09-03,APAC,Cyber Shield,71,106500,42600,71
2024-09-04,LATAM,Data Mesh,97,145500,58200,97
2024-09-04,North America,Cloud Engine,2,3000,1200,2
2024-09-04,EMEA,AI Analytics,37,55500,22200,37
2024-09-05,APAC,Cyber Shield,98,147000,58800,98
2024-09-05,LATAM,Data Mesh,30,45000,18000,30
2024-09-05,North America,Cloud Engine,75,112500,45000,75
2024-09-06,EMEA,AI Analytics,69,103500,41400,69
2024-09-06,APAC,Cyber Shield,50,75000,30000,50
2024-09-06,LATAM,Data Mesh,17,25500,10200,17
2024-09-07,North America,Cloud Engine,38,57000,22800,38
2024-09-07,EMEA,AI Analytics,87,130500,52200,87
2024-09-07,APAC,Cyber Shield,31,46500,18600,31
2024-09-08,LATAM,Data Mesh,30,45000,18000,30
2024-09-08,North America,Cloud Engine,39,58500,23400,39
2024-09-08,EMEA,AI Analytics,82,123000,49200,82
2024-09-09,APAC,Cyber Shield,61,91500,36600,61
2024-09-09,LATAM,Data Mesh,34,51000,20400,34
2024-09-09,North America,Cloud Engine,83,124500,49800,83
2024-09-10,EMEA,AI Analytics,81,121500,48600,81
2024-09-10,APAC,Cyber Shield,13,19500,7800,13
2024-09-10,LATAM,Data Mesh,18,27000,10800,18
2024-09-11,North America,Cloud Engine,16,24000,9600,16
2024-09-11,EMEA,AI Analytics,35,52500,21000,35
2024-09-11,APAC,Cyber Shield,22,33000,13200,22
2024-09-12,LATAM,Data Mesh,38,57000,22800,38
2024-09-12,North America,Cloud Engine,78,117000,46800,78
2024-09-12,EMEA,AI Analytics,51,76500,30600,51
2024-09-13,APAC,Cyber Shield,69,103500,41400,69
2024-09-13,LATAM,Data Mesh,15,22500,9000,15
2024-09-13,North America,Cloud Engine,96,144000,57600,96
2024-09-14,EMEA,AI Analytics,8,12000,4800,8
2024-09-14,APAC,Cyber Shield,51,76500,30600,51
2024-09-14,LATAM,Data Mesh,98,147000,58800,98
2024-09-15,North America,Cloud Engine,26,39000,15600,26
2024-09-15,EMEA,AI Analytics,80,120000,48000,80
2024-09-15,APAC,Cyber Shield,22,33000,13200,22
2024-09-16,LATAM,Data Mesh,75,112500,45000,75
2024-09-16,North America,Cloud Engine,54,81000,32400,54
2024-09-16,EMEA,AI Analytics,4,6000,2400,4
2024-09-17,APAC,Cyber Shield,77,115500,46200,77
2024-09-17,LATAM,Data Mesh,37,55500,22200,37
2024-09-17,North America,Cloud Engine,69,103500,41400,69
2024-09-18,EMEA,AI Analytics,36,54000,21600,36
2024-09-18,APAC,Cyber Shield,77,115500,46200,77
2024-09-18,LATAM,Data Mesh,33,49500,19800,33
2024-09-19,North America,Cloud Engine,21,31500,12600,21
2024-09-19,EMEA,AI Analytics,25,37500,15000,25
2024-09-19,APAC,Cyber Shield,13,19500,7800,13
2024-09-20,LATAM,Data Mesh,34,51000,20400,34
2024-09-20,North America,Cloud Engine,95,142500,57000,95
2024-09-20,EMEA,AI Analytics,35,52500,21000,35
2024-09-21,APAC,Cyber Shield,28,42000,16800,28
2024-09-21,LATAM,Data Mesh,27,40500,16200,27
2024-09-21,North America,Cloud Engine,40,60000,24000,40
2024-09-22,EMEA,AI Analytics,88,132000,52800,88
2024-09-22,APAC,Cyber Shield,68,102000,40800,68
2024-09-22,LATAM,Data Mesh,59,88500,35400,59
2024-09-23,North America,Cloud Engine,25,37500,15000,25
2024-09-23,EMEA,AI Analytics,49,73500,29400,49
2024-09-23,APAC,Cyber Shield,55,82500,33000,55
2024-09-24,LATAM,Data Mesh,15,22500,9000,15
2024-09-24,North America,Cloud Engine,41,61500,24600,41
2024-09-24,EMEA,AI Analytics,26,39000,15600,26
2024-09-25,APAC,Cyber Shield,43,64500,25800,43
2024-09-25,LATAM,Data Mesh,48,72000,28800,48
2024-09-25,North America,Cloud Engine,11,16500,6600,11
2024-09-26,EMEA,AI Analytics,19,28500,11400,19
2024-09-26,APAC,Cyber Shield,73,109500,43800,73
2024-09-26,LATAM,Data Mesh,84,126000,50400,84
